Column1;LemasTotalReq;PctHousNoPhone;PctEmplManu;LemasSwFTPerPop;pctWWage;racePctAsian;pctWInvInc;MedOwnCostPctIncNoMtg;racePctWhite;TotalPctDiv;PctKids2Par;PctPolicBlack;PctVacantBoarded;OtherPerCap;PersPerOwnOccHous;numbUrban;PctWorkMom;PctLargHouseFam;PctVacMore6Mos;RentQrange;PolicReqPerOffic;PctPopUnderPov;LemasPctOfficDrugUn;PctSameCity85;PersPerRentOccHous;PctUnemployed;PctEmploy;pctWPubAsst;agePct12t21;NumImmig;PolicBudgPerPop;PctOccupManu;PctImmigRec5;HousVacant;blackPerCap;MedYrHousBuilt;NumKidsBornNeverMar;PctBornSameState;PctPolicMinor;PctPolicAsian;pctWRetire;indianPerCap;MalePctNevMarr;PctPersDenseHous;PctImmigRecent;AsianPerCap;PctSpeakEnglOnly;PctTeen2Par;PersPerFam;LandArea;RacialMatchCommPol;PctWOFullPlumb;PctPersOwnOccup;population;PctRecentImmig;PctPolicWhite;racepctblack;NumStreet;racePctHisp;PctImmigRec10;PctPolicHisp;PctUsePubTrans;MedRentPctHousInc;HispPerCap;PctHousLess3BR;PctOccupMgmtProf;OwnOccQrange;agePct16t24;NumUnderPov;medFamInc;PctSameState85;PctRecImmig10;NumInShelters;LemasPctPolicOnPatr;LemasTotReqPerPop;PctSameHouse85;PolicOperBudg;PctKidsBornNeverMar;PctHousOccup;PopDens;PctEmplProfServ;pctWFarmSelf;PctNotHSGrad;OwnOccLowQuart;householdsize;RentLowQ;PctNotSpeakEnglWell;MedOwnCostPctInc;MedNumBR;ViolentCrimesPerPop
1064;0.12578787;1.8994452;-0.93073946;0.080378816;-0.46063635;0.18165202;-1.2452718;0.17527847;-1.0440425;-0.36759093;-0.40923297;0.06276959;1.3530462;-0.71019757;0.9377977;-5.1993375;-1.6818558;1.1712018;1.5619993;-0.11062729;0.05271626;1.5782491;-5.1993375;-0.24609101;0.87167925;1.5140615;-1.0796899;1.2420605;1.3527431;0.13339867;0.09423187;-0.042508394;0.45279363;0.82168645;-1.1369774;-0.09927376;0.3097425;1.070759;0.042668253;0.10684119;-0.057905324;-0.4667758;1.0059891;1.3219458;0.6425432;-0.5131514;-1.826076;0.08163751;1.3402004;-0.022584142;-0.032624554;1.9105998;-0.40882647;0.15140522;0.42385492;-0.03513513;0.0996908;-5.1993375;1.9723216;0.2264894;0.087932944;-1.3879076;0.51349145;-1.0086734;0.5598005;0.0923728;-0.7799243;1.4044889;0.8920661;-1.1444019;0.43674728;0.27048546;-5.1993375;-0.055229053;0.100534536;-0.06533359;0.13591075;0.3086658;-1.7061285;-0.060004473;1.0315087;1.2585077;1.2084877;-1.6640817;0.94757986;-0.96742153;1.3143642;-1.0752065;-0.87351507;832.32
870;0.12578787;0.1141321;0.8512606;0.080378816;0.9616999;-0.70713997;-0.6104836;0.098013006;0.99721354;-0.0502038;0.4248667;0.06276959;0.8883093;0.4320008;0.64717674;-5.1993375;0.63990724;-0.44453382;0.235035;-0.27308902;0.05271626;-0.3189694;-5.1993375;-0.5309856;1.0841953;0.2992297;0.41153452;-0.4459191;0.60595506;-1.4715548;0.09423187;0.36224136;-5.1993375;-0.70875186;0.06485043;1.1497419;-1.3402004;0.46541694;0.042668253;0.10684119;-1.0836967;1.2586694;-1.5376912;0.10684119;-5.1993375;1.0111015;0.83912104;0.32644153;0.51492333;0.2367989;-0.032624554;-0.9876516;0.50794786;-0.45120168;-5.1993375;-0.03513513;-1.8587466;-5.1993375;0.20580801;-5.1993375;0.087932944;-5.1993375;-0.18037665;-0.4847605;-1.631599;-0.6332654;-1.7274655;0.10305671;-0.5701775;-0.021944374;0.833781;-5.1993375;-5.1993375;-0.055229053;0.100534536;-0.023839049;0.13591075;-1.2809814;0.25409457;-0.93077105;-0.68476295;1.2366523;0.2461636;-0.45564035;0.78845537;0.0037637127;-1.5057471;-0.13464457;0.48224825;167.79
1375;0.12578787;0.094137475;0.89297265;0.080378816;-1.5255293;-0.79532164;-0.48923886;0.84987354;1.0237644;-0.24454752;-0.2967872;0.06276959;-0.08163758;-1.2271436;-0.27439147;-5.1993375;-0.27971175;0.0012545683;2.0953143;-0.0025091385;0.05271626;0.5177684;-5.1993375;2.4085505;-1.4250106;0.61502445;-1.1644437;0.73071724;-0.54815775;-1.0315088;0.09423187;1.5455773;-5.1993375;0.023839049;-1.1741703;-5.1993375;0.24196304;2.882327;0.042668253;0.10684119;0.24196304;-0.8166096;0.39534092;-1.199766;-5.1993375;2.0735593;0.9184977;-1.1285056;-0.10684127;-1.2023467;-0.032624554;1.5135888;0.319838;-0.387731;-5.1993375;-0.03513513;-0.27439147;0.689529;-1.3748783;-2.1814256;0.087932944;-0.29398575;-0.08415536;0.7647097;-0.79185194;-1.0444088;-0.5206615;-0.3255766;0.13633932;-0.95372397;2.1968942;-2.063775;-5.1993375;-0.055229053;0.100534536;1.3305494;0.13591075;0.64032114;-0.4252277;0.87481266;0.37493047;-1.0841951;0.7580043;-2.112635;-0.8480747;-1.550085;-1.6640817;-1.3978366;0.48224825;120.26
1081;0.12578787;0.24713364;-0.8704292;0.080378816;0.8577081;0.5400721;-1.5818281;0.716839;-0.3856644;2.3817441;-0.5188945;0.06276959;-0.020074436;-0.055597607;0.39249212;-0.30498195;0.15492958;0.34948295;0.36017165;-1.6492369;0.05271626;-0.074204616;-5.1993375;-0.38132268;0.021329273;-0.13417917;1.0288143;-0.31764954;0.66898733;-0.22104119;0.09423187;-0.0615126;0.47240657;-0.06475266;0.18030779;1.6443683;-0.7884553;-0.121231906;0.042668253;0.10684119;-1.897533;0.22769226;-0.17817456;0.87349975;0.50492203;0.1811022;-0.38806546;-1.3763882;0.10684119;-0.3308726;-0.032624554;-5.1993375;-1.719473;-1.1340955;0.4935534;-0.03513513;0.46621427;0.689529;0.87702;1.7284971;0.087932944;-0.111889645;-1.1669186;-0.43072727;1.3220114;-0.8771956;-1.0251226;0.8571056;-0.6029431;-0.2799671;-0.027604;0.73013884;-5.1993375;-0.055229053;0.100534536;-1.6507128;0.13591075;-0.32689974;-0.845927;-0.6754043;-1.1304832;-0.46540478;0.11188957;-0.4712487;-0.41290027;-0.12958232;0.9821207;-0.84987354;-0.87351507;771.88
204;0.12578787;1.3124255;0.037988316;0.080378816;-0.06905616;-0.3695582;-1.2261666;0.32293195;-1.4452586;0.63792336;-1.4045252;0.06276959;0.2756944;-0.98166054;0.040156964;-5.1993375;-0.18931004;0.7734156;0.63946176;0.055229053;0.05271626;1.3290501;-5.1993375;-0.6918144;0.72497326;0.7546643;-0.40911877;1.2359077;1.4157778;-0.28613493;0.09423187;0.7912938;0.95879436;0.7733961;-1.0631438;0.38707775;1.2423961;0.24769531;0.042668253;0.10684119;-0.6395526;-0.39150947;0.94169974;0.76228917;1.2875348;0.80612355;0.88644946;-1.3626877;0.6210989;0.7331558;-0.032624554;1.1140325;-1.0058188;0.63048977;-0.13211302;-0.03513513;1.6842325;-5.1993375;-0.47521377;0.13971037;0.087932944;-1.5057471;0.119467534;0.34925902;-0.23174152;-0.05580785;0.1270525;1.3990626;1.0663333;-0.9888067;-0.6895289;-0.551076;0.18165202;-0.055229053;0.100534536;-0.80904216;0.13591075;1.490335;-0.7304481;-0.43072727;0.6970233;0.012546008;0.7541303;-0.9300362;0.49780908;-1.3129815;-0.71036553;-0.44869223;0.48224825;958.15
1638;0.12578787;1.236075;-0.58087075;0.080378816;-1.2766149;-1.8448108;-0.939778;0.65182424;-1.0475861;5.1993375;-0.30054197;0.06276959;-0.3938474;-1.2319491;-1.6741858;-5.1993375;2.011986;-0.38032565;1.7521852;-0.69910806;0.05271626;0.3300345;-5.1993375;-2.0416124;0.19186518;1.1173581;-3.5799088;0.37191415;-0.41837126;-0.78216785;0.09423187;0.016222842;0.5096986;-0.47240657;-1.6670951;-0.09927376;0.650327;0.84560585;0.042668253;0.10684119;1.4678603;-0.2915206;1.3738176;0.3375056;-0.03436896;-1.2291157;-0.4445565;-0.44067028;-0.73479813;-0.5120606;-0.032624554;0.3897835;-0.01613087;-1.3169544;-0.29791796;-0.03513513;1.1768546;-5.1993375;0.8708267;0.9821207;0.087932944;-5.1993375;-0.39656034;-2.0164845;0.27308902;-1.0192591;-1.2232872;1.3530548;-0.80517364;-1.1533782;0.66272366;0.091711864;-5.1993375;-0.055229053;0.100534536;-1.5092396;0.13591075;1.664082;-1.2475903;-0.5216241;-0.55533916;2.3115997;1.4597518;-1.7861556;2.8627017;-1.6395388;0.16255245;0.17782703;0.48224825;131.14
931;0.12578787;-0.2769978;0.23865977;0.080378816;0.8550953;0.89215577;-0.23361138;1.4568957;-1.5268695;-0.6029431;-0.25490198;0.06276959;-0.31105897;1.0025482;1.2475055;0.14930606;1.1582713;1.0152634;0.7647097;0.3348506;0.05271626;-0.3987466;-5.1993375;0.1459985;0.7430401;0.33883402;0.7243186;0.18292761;0.202115;0.79148877;0.09423187;0.9710463;-0.23921266;-0.9127741;0.7415802;-1.3432866;0.533136;-0.2992297;0.042668253;0.10684119;-0.38167465;-0.24777989;0.6311041;0.42660147;-0.5095173;0.2445783;-1.2012658;0.40744168;1.1971933;-1.6793026;-0.032624554;0.46121463;0.8026145;-0.05053441;0.8552868;-0.03513513;1.6119237;-5.1993375;0.92149925;0.06475266;0.087932944;1.2779756;-0.2783017;0.6389642;-0.6644294;-0.66436;0.37090167;0.31764954;-0.4167781;0.68385994;0.78845537;1.1801447;-5.1993375;-0.055229053;0.100534536;1.2980001;0.13591075;0.97344863;1.0230031;1.5777183;-0.3036734;-2.0853555;0.5910371;0.51119256;0.94757986;0.8056921;1.2755309;1.0379373;0.48224825;926.23
6;0.12578787;-0.8753539;-0.3388341;0.080378816;0.10131211;0.12325906;0.36305147;-0.20850483;0.7604028;-0.9574536;0.65182424;0.06276959;-0.1752784;1.6540729;0.60595506;0.39281923;0.60143906;0.36955813;-0.012105151;1.5669894;0.05271626;-0.8370448;-5.1993375;0.31292528;-0.8516752;-0.26138738;0.37359083;-0.059717096;-1.1547294;0.49574593;0.09423187;-0.78245974;-0.30509564;0.028859068;1.0292953;-0.6737025;-0.19442154;0.95097375;0.042668253;0.10684119;0.35645378;1.251743;0.9108728;-0.49213684;-0.16312982;0.03284071;-0.19846985;0.038901415;0.2367989;-0.24454752;-0.032624554;-0.18803288;-0.030375166;0.2975606;0.483658;-0.03513513;-0.29529598;-5.1993375;-0.49213684;-0.4188515;0.087932944;1.3962828;-0.6059552;1.8066936;0.06779858;0.64378744;0.49780908;0.092971794;-0.5034708;0.8351037;0.9242515;0.42660147;-5.1993375;-0.055229053;0.100534536;1.1402439;0.13591075;-0.5642668;0.31949127;0.37153792;0.6050687;-0.90330064;-0.70540696;1.0051864;-0.21106979;0.8734297;-0.4850687;-0.13464457;0.48224825;226.63
1808;0.12578787;1.5624913;-2.3036153;0.080378816;-0.26138738;-1.721914;-2.4126606;0.9089749;0.7023155;-0.51922536;0.094185494;0.06276959;1.8661293;-0.030738542;1.6347467;-5.1993375;-1.8659261;1.6404742;2.0689745;-0.24842732;0.05271626;1.537813;-5.1993375;1.0932723;1.2286069;2.0619266;-1.3846283;1.7760773;0.89361525;0.15985294;0.09423187;0.46441236;-0.38978344;0.15091588;-0.76470965;-0.4088051;-0.24196304;1.1794336;0.042668253;0.10684119;-2.2916274;0.31571046;-0.49780908;1.5462945;0.24140139;-5.1993375;-2.10651;0.8150329;1.7330711;-0.6502736;-0.032624554;0.56868553;0.78569114;-1.1304832;0.8091682;-0.03513513;-0.038901415;-5.1993375;2.124523;-0.28221628;0.087932944;1.0214936;0.44869232;-1.3506044;-0.018086592;-1.5340453;-1.4605311;0.13084763;0.3391138;-1.7056494;1.640915;0.62814546;0.32425395;-0.055229053;0.100534536;1.2130567;0.13591075;-0.01881963;-1.667851;-0.3207032;-1.4042991;1.684464;2.227065;-3.1143801;1.4790043;-1.7969005;1.7056482;-1.0752065;0.48224825;235.59
191;0.12578787;1.0028317;-1.5159608;0.080378816;-0.07408731;-0.13337868;-0.41687554;-0.279606;-0.6667906;0.61502445;-1.1203442;0.06276959;0.6533765;-0.3180374;-1.3070633;0.08726673;0.84987354;-0.026348976;-0.88104063;-0.1854796;0.05271626;0.2615729;-5.1993375;-1.71973;-0.6611619;-1.0909945;-0.13844353;0.0271314;1.6238496;-0.48342633;0.09423187;-0.11352209;1.1017675;0.100563966;-0.112071045;0.006272881;0.5220987;-0.20081809;0.042668253;0.10684119;-0.16763951;0.019112969;1.2755245;0.08163751;1.4109495;-1.0561426;0.6943106;-1.0457525;-1.1946285;-0.24454752;-0.032624554;0.30579624;-1.7733899;-0.19083583;0.3216105;-0.03513513;1.0901171;1.7219144;0.0015877455;1.1482292;0.087932944;0.31237602;0.366873;0.052093275;1.2920858;0.2264894;0.8845926;1.7059765;-0.033879817;-0.25023073;-0.9222462;0.098013006;0.51922536;-0.055229053;0.100534536;-0.9694267;0.13591075;1.1946285;-0.3870777;-0.18294652;0.5034974;-0.63025385;0.43271255;0.18931004;-0.41290027;0.32028964;0.05145999;-0.20850483;-0.87351507;446.77
1241;0.12578787;-0.9634229;0.9389368;0.080378816;0.833781;-0.25749484;0.54894793;-0.6089727;-0.113374956;0.61502445;-0.033202022;0.06276959;-0.7039218;0.640562;-0.27439147;-0.11410285;1.3254865;-0.7697614;-1.4142545;-1.0400895;0.05271626;-0.71198106;-5.1993375;0.060255554;-1.1895223;-0.7217138;1.3673548;-1.1570615;-0.90330064;-0.76713467;0.09423187;-0.44730523;-0.90910137;-0.32954773;0.8626727;0.21363614;-0.4074416;0.3468791;0.042668253;0.10684119;0.25749484;-0.034443334;0.09969095;-0.79188377;-0.92546517;-0.56745905;0.79924756;-0.33674148;-0.656486;-1.0251226;-0.032624554;-5.1993375;0.30257118;-0.54815847;-0.93390995;-0.03513513;0.62278754;-5.1993375;-0.34681714;-0.8979152;0.087932944;-0.3388341;-2.2258232;1.1809673;-0.19830216;0.35429117;-1.9317446;0.08667359;-0.9112712;0.28582704;-0.13971029;-0.79188377;-5.1993375;-0.055229053;0.100534536;0.56165886;0.13591075;-0.111889645;-0.012546008;0.5554266;-1.1173648;0.35348648;-0.33352408;-0.1701847;-1.1424831;0.36151063;-0.83912104;-1.7502216;0.48224825;420.62
1312;0.12578787;0.8957798;1.6415228;0.080378816;-0.3682153;-0.6044485;-0.71305907;1.0574851;-0.68104744;1.4827601;-1.1686047;0.06276959;1.4877508;-0.050984625;-0.27439147;-5.1993375;0.99791956;0.7867002;0.41153452;-0.81790155;0.05271626;0.61985457;-5.1993375;1.0618843;0.087932944;0.81786084;-0.75466424;0.3414926;0.092971794;-0.3528899;0.09423187;1.6540653;-1.3143642;0.76206183;-0.57019544;-0.8161499;1.0161158;0.26993752;0.042668253;0.10684119;0.013800685;-0.49963424;0.64414626;0.23736224;-1.209773;-0.8067258;0.40471688;-1.2232872;0.17400463;0.3992763;-0.032624554;-0.017564854;-0.16763951;0.4749734;-1.2393519;-0.03513513;1.1148679;-5.1993375;-0.20465995;-0.94175965;0.087932944;0.16891204;-0.05271626;-0.2091671;0.40640292;-1.3889759;-1.6205924;0.24196304;0.70541525;-0.85497874;0.722268;-0.9594396;-5.1993375;-0.055229053;0.100534536;0.5781439;0.13591075;1.1468933;-0.90101004;-0.2496875;-0.90165555;-1.4079052;0.7990828;-1.1433362;0.114414826;-0.75299746;-0.26268575;-0.97546566;-0.87351507;663.76
1363;0.12578787;-0.36043614;1.0657128;0.080378816;-0.17907205;-0.54670036;0.9822105;-2.345158;1.4425433;-0.98211694;0.9166863;0.06276959;-0.36419058;0.18328662;0.26918438;-0.4836118;0.48495796;-0.39656034;0.4870753;-1.5542696;0.05271626;-0.69112104;-5.1993375;1.7518137;-0.45564035;-0.2162039;-0.5106198;-0.41974097;0.24842732;-0.7784769;0.09423187;0.39656043;-1.8674009;-2.3762825;-1.5802968;-0.34681714;-1.7274655;0.6705573;0.042668253;0.10684119;1.3221549;-5.1993375;-1.1048568;-1.4941549;-1.4238043;1.0865055;0.5583922;1.0230031;0.055229053;-0.6689874;-0.032624554;-5.1993375;1.3995888;-2.2262535;-1.2393519;-0.03513513;-1.7002225;-5.1993375;-0.027541898;-1.3017007;0.087932944;-1.1257762;-2.3217902;0.15244022;-1.2504408;0.056485582;-0.616541;-0.4696031;-1.3652574;0.40081713;1.5994476;-0.81440073;-5.1993375;-0.055229053;0.100534536;1.5307045;0.13591075;-1.3879076;1.942938;-0.46678922;0.5120606;-1.9769433;-0.053972613;-0.057905473;0.25879192;-0.38302436;-0.99998593;-1.5584816;0.48224825;125.57
1061;0.12578787;1.707813;0.483658;0.080378816;-1.4820828;-1.2867019;-0.94722563;0.716839;-0.35113382;0.37359083;-0.68914074;0.06276959;0.63025373;-0.76470965;-0.9495473;-5.1993375;-1.0796899;0.3279137;1.3771956;-0.7315153;0.05271626;1.3232183;-5.1993375;-0.25228223;0.37897724;1.3093528;-1.4596987;1.0577737;1.0618843;-0.3776297;0.09423187;1.0752066;0.07157143;0.5987104;-1.1909;-0.7446945;0.04522872;1.192507;0.042668253;0.10684119;-0.5551218;-0.6337075;0.048807826;0.60885805;-0.50065124;-1.5858265;-0.43721545;-0.2916966;-0.1650954;-0.1144149;-0.032624554;0.4142669;-0.035225354;-0.23862417;-0.41153443;-0.03513513;0.34689415;-5.1993375;0.9784457;0.17782703;0.087932944;-0.46400717;0.60294306;-1.475956;0.69846296;-1.0708764;-0.75800425;0.92100734;0.5420111;-1.7077571;1.1373034;-0.058998905;-5.1993375;-0.055229053;0.100534536;-0.29163885;0.13591075;0.17084664;-1.5302377;-0.38293868;0.47167704;1.684464;1.1600629;-2.2521265;-0.05145999;-1.3129815;0.57607484;-0.16636732;-0.87351507;695.28
838;0.12578787;-0.3308726;-0.68634987;0.080378816;1.605653;0.66428715;-0.7729153;0.716839;-0.48085177;0.46820274;0.012546008;0.06276959;0.09927369;-0.012105226;0.8589096;0.32198846;0.8049061;0.86984634;-0.8203082;-0.3216106;0.05271626;-0.3067096;-5.1993375;-0.83023417;1.1743866;-0.18292753;1.7065228;-0.8089984;0.21106979;0.88356835;0.09423187;-0.62109894;0.7402516;0.23176062;-0.016157767;1.6443683;0.3524313;-1.8517338;0.042668253;0.10684119;-2.1380494;-0.40240064;0.2897524;1.0674121;0.6241447;-0.4685267;-0.90518886;-0.21871088;0.9014156;-1.3159578;-0.032624554;-0.7331557;0.14960249;0.20237027;1.2975271;-0.03513513;0.80906767;-5.1993375;0.8812081;1.1177307;0.087932944;0.021329273;0.366873;0.059156056;0.09702597;-1.0037503;-1.6590928;0.41096708;-0.14536935;0.038179845;-1.5295582;1.3781137;-5.1993375;-0.055229053;0.100534536;-1.2617971;0.13591075;0.6533765;-0.3511344;1.4453685;-1.5603118;-0.63025385;-0.36126095;0.013800685;0.8409063;1.0752066;0.9702002;0.6991082;0.48224825;441.95
561;0.12578787;0.0766035;1.3177414;0.080378816;0.21877308;-1.7444476;-0.69599205;-0.8214124;1.5932186;-1.3006968;1.4502643;0.06276959;1.1799189;-0.6275057;2.0903988;-5.1993375;-1.0708723;2.0292246;0.97943944;-1.5712866;0.05271626;-0.19658048;-5.1993375;1.4461035;1.5018604;0.35615864;-0.09927376;-0.33352408;1.2389874;-1.590991;0.09423187;1.5867703;0.49780908;-2.0331037;-5.1993375;-0.09927376;-1.682883;1.6434542;0.042668253;0.10684119;0.91761434;1.3709567;-1.1644437;0.8022257;-0.40335554;-2.0333514;1.1946285;1.2331946;2.0242095;-0.5805236;-0.032624554;-0.9876516;0.7526504;-1.3983811;-0.9815404;-0.03513513;-3.0332193;-5.1993375;-0.056485582;0.07424619;0.087932944;-0.22906446;-2.2899878;-0.9157084;-1.1005163;-1.627942;-1.4425434;0.4500802;-0.73479813;-0.39528066;1.1689491;-0.86618924;-5.1993375;-0.055229053;0.100534536;0.91104025;0.13591075;-1.6113333;1.1024405;-0.4487078;-0.8552868;2.7576113;-0.58726466;-0.5034974;1.75275;-0.63485116;-0.37359092;0.14224456;0.48224825;108.49
78;2.1446452;0.6484922;-1.0594263;-1.5653065;-0.35465088;0.4668033;-0.471249;-0.20850483;-0.7065585;1.0707448;-0.8487425;-1.5548644;0.18565767;-0.5059437;-0.46121463;2.1774106;-0.123259135;0.7380889;-0.8768331;-0.49072126;1.8708141;0.9769723;1.20319;-0.51492333;-0.20209838;0.8680163;-0.47851837;0.27048546;0.7970441;2.227356;-1.5512788;-0.44730523;0.7147888;2.228049;-0.086821385;0.68001264;1.9195353;-1.3938324;1.9186563;-1.1937951;0.15619943;-0.6180589;0.97344863;1.0444089;0.73121727;-0.8711719;-1.1555996;-0.81699014;-0.0012545683;2.160425;2.4455667;0.16763958;-0.77445877;2.1775258;0.94994855;-1.7977147;0.16123244;1.9317441;1.3713832;0.52287364;2.3488336;0.81186366;1.1669186;-0.72285277;1.2970169;-0.02681245;-0.6627237;1.1202053;2.2036304;-0.9937783;-1.2050068;0.8516752;1.978184;1.6347467;-1.2206403;-0.89953387;2.1011875;0.7596774;-1.0872544;0.29177356;0.84273744;-0.2783017;-0.006272881;-0.3749829;-0.70071083;-0.30842656;0.99379975;0.114414826;-0.87351507;969.6
739;0.12578787;-0.008782089;1.2101372;0.080378816;0.63025373;1.7980427;-1.2719911;-1.5057471;-1.4181848;-0.042668253;-0.5554196;0.06276959;0.83912104;0.021329273;2.0071561;1.3399749;-0.73808885;1.9374156;-1.2863106;0.78845537;0.05271626;-0.006272881;-5.1993375;0.9732334;1.9733404;0.43900126;-0.16166066;0.96175236;0.83023417;1.8840187;0.09423187;1.3047812;0.30108753;0.41153452;0.3226299;-0.58647317;1.3011458;-0.61985445;0.042668253;0.10684119;-0.5723283;0.6395076;0.86618924;2.03554;0.29019943;-0.1048243;-1.7004622;0.34948295;1.9360832;-0.34149268;-0.032624554;-0.05145999;0.033995073;1.3399991;1.5542694;-0.03513513;0.036390502;0.689529;1.751146;0.572658;0.087932944;0.3468791;0.7731402;-0.23338123;0.4182456;-1.4450845;0.25964388;0.8373384;1.0230573;0.26468083;0.12329203;1.7151088;1.2343991;-0.055229053;0.100534536;0.34948295;0.13591075;0.70392185;1.0509245;1.7980697;-1.4970852;-1.7109677;1.1590004;0.8119262;1.8658524;1.2286069;1.6361039;0.94365615;-0.87351507;1174.32
57;0.12578787;-0.3308726;-1.2142774;0.080378816;-1.6273805;-0.18292753;0.8480747;-0.07408731;0.52146;-0.19885363;0.2013985;0.06276959;-0.63025385;0.20827366;-1.4941549;0.413492;0.16899434;-2.0273366;-0.48660627;0.65648586;0.05271626;-0.2973049;-5.1993375;-0.7619605;-0.6611619;-0.5820091;-1.3043835;-0.2783017;-1.4250106;0.28227288;0.09423187;-1.0796899;-1.1400769;0.786276;-0.15999518;1.1497419;-0.16382375;-1.9212774;0.042668253;0.10684119;2.0448542;1.3313047;-1.450265;-0.88830936;-0.7236271;1.167523;0.030114181;0.23172195;-2.0853555;0.689529;-0.032624554;-1.2724783;0.86570126;0.33199763;-0.23421921;-0.03513513;0.07157143;-5.1993375;-0.22262958;-1.2640663;0.087932944;-0.32689974;0.7397373;1.5086567;-0.28608668;1.0208883;0.43900126;-1.7771367;-0.059717096;0.08458756;-1.353259;-0.41153443;-5.1993375;-0.055229053;0.100534536;-0.45681947;0.13591075;-0.5642668;-0.93390995;-0.70934206;0.61547726;-0.63025385;-0.50065124;0.089762315;-1.4678603;0.16128133;-0.30579624;0.14224456;0.48224825;142.7
238;0.12578787;0.49213684;-1.6533308;0.080378816;-2.400424;-0.7680753;-0.0022080832;-1.6793026;1.391202;1.0124742;-0.7895739;0.06276959;-0.69112104;1.3104925;-2.4750066;-0.17979181;0.33125147;-1.7985272;0.08683181;-2.8564842;0.05271626;0.4500802;-5.1993375;-0.83023417;-0.6975071;0.18931004;-2.1487873;-0.023839049;-2.0209014;-0.3528899;0.09423187;-0.2788476;-1.5746516;0.71321124;-0.08473945;1.0208883;-0.32293203;-2.353984;0.042668253;0.10684119;2.1647313;-1.1163689;-1.9587107;-0.15619935;-1.244725;0.41688558;0.053972613;-0.76470965;-2.3079867;-1.2023467;-0.032624554;-0.53074485;-0.059716947;-0.721749;-0.86984634;-0.03513513;-1.1497418;1.1570616;-0.10431811;-0.9983468;0.087932944;-5.1993375;1.1328977;-0.445278;2.5737412;-0.785036;-1.4250106;-1.738731;-0.0667961;-1.7282373;-1.2162244;-0.3857259;0.22906446;-0.055229053;0.100534536;-0.6423833;0.13591075;-0.18224512;-1.8249453;0.64865535;0.6287243;-0.90330064;0.9387191;-0.79188377;-2.0965207;-0.23035258;-0.34016308;0.8091682;-0.87351507;522.13
157;0.12578787;0.021547157;0.6112215;0.080378816;2.0962949;0.5034974;0.27068928;-0.6089727;-0.101217575;-0.13844353;0.9108728;0.06276959;0.21106979;0.2506377;0.8589096;0.42129636;-0.3181639;-0.05271626;0.21130903;0.4376202;0.05271626;-0.60272706;-5.1993375;-1.3905797;0.6074632;-1.2393519;1.6252742;-1.5376912;0.061535053;0.2673407;0.09423187;-0.7446945;-0.3815363;0.29159832;0.6728622;1.8658524;-0.4426642;-0.39785704;0.042668253;0.10684119;-1.9186133;1.1269295;-0.8524949;0.5013332;-0.5427506;0.1779058;-0.44067043;0.6803572;0.67212903;1.4123905;-0.032624554;0.6975072;0.5830128;0.3504716;-0.1144149;-0.03513513;0.24692337;0.83023417;0.8600849;0.8086882;0.087932944;-0.058998905;-1.5756125;-0.18964492;-1.2010396;0.99115485;-0.50920206;-0.7680753;-0.28352192;0.72178864;-0.5491074;0.52840656;-5.1993375;-0.055229053;0.100534536;-0.98213357;0.13591075;-0.785036;-0.24972141;-1.4916923;0.07207069;0.5790394;-1.0772127;-0.23164107;0.63638645;0.279606;0.5548523;-0.20850483;0.48224825;129.64
447;0.12578787;0.333524;0.074345365;0.080378816;1.1173636;-0.4696031;-0.70835084;-0.9574536;0.57311535;0.5206615;0.37628266;0.06276959;-1.4390013;0.333524;0.20978713;0.049925406;0.49838874;0.16001047;-0.83390224;-0.09549217;0.05271626;-0.28845417;-5.1993375;-1.3585075;1.1895223;0.025093993;1.3706921;-0.43900117;0.21106979;-0.8845926;0.09423187;0.5325931;-0.63175964;-0.19442154;-0.075937524;0.68001264;-0.6271964;-0.24867757;0.042668253;0.10684119;-0.26906627;-0.28103518;-1.4555533;0.16382383;-0.27276096;-0.39249203;0.9456162;-0.50634766;0.67212903;-0.08415536;-0.032624554;-0.08793302;0.2310966;-0.25763476;-0.69910806;-0.03513513;-0.12011408;-5.1993375;-0.023839049;-0.8193723;0.087932944;-0.81440073;-0.76470965;-0.0030735992;-0.56565183;-1.1626521;-1.5295582;-0.025093993;-0.44067034;-0.11966579;-1.057485;-1.0020565;-5.1993375;-0.055229053;0.100534536;-0.8445848;0.13591075;-0.59543675;-0.1854796;-0.44340008;-1.010382;-0.63025385;-0.1663393;-0.49780908;0.6074632;-0.30842656;-0.83912104;-0.656486;0.48224825;201.24
